"SPECIES","LATITUDE","LONGITUDE","DEPTH","SEDIMENT","TIDAL"
"Z_CAPIRCOR",-23.65857,151.12061,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.6584,151.12121,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.65898,151.12034,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.6597,151.11972,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.65884,151.12049,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.65993,151.11969,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66052,151.1194,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.70347,151.11575,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.70377,151.11528,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.6625,151.11642,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66266,151.11684,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66266,151.11807,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66505,151.11502,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66397,151.11955,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66388,151.11981,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66389,151.11975,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66469,151.11824,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66476,151.11822,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66555,151.11903,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.665655,151.119362,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.6612,151.12004,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66181,151.11964,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66247,151.12088,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66381,151.12174,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66262,151.12018,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.668,151.12171,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66793,151.12165,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66279,151.11981,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66365,151.11945,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.663,151.1188,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66348,151.11838,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66156,151.11921,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66289,151.11848,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66434,151.1213,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66392,151.11851,0,"Sand","intertidal"
"Z_CAPIRCOR",-23.66133,151.11885,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.6633,151.11914,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.664033,151.121345,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.663187,151.118277,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66394,151.12091,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.677883,151.111233,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67737,151.10851,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67836,151.1083,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67855,151.10952,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67745,151.10874,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67741,151.10929,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67859,151.10994,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67751,151.11926,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.677313,151.119717,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.6792,151.11407,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.68146,151.1063,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.70084,151.11812,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.70348,151.121092,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.703917,151.120767,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.7039,151.12085,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67885,151.109017,0.872502983,"Mud","subtidal"
"Z_CAPIRCOR",-23.679767,151.112283,1.347280025,"Mud","subtidal"
"Z_CAPIRCOR",-23.679833,151.114883,0.816932976,"Mud","subtidal"
"Z_CAPIRCOR",-23.679733,151.11665,1.052289963,"Mud","subtidal"
"Z_CAPIRCOR",-23.679217,151.11965,1.08731997,"Mud","subtidal"
"Z_CAPIRCOR",-23.700917,151.119,0.945903003,"Mud","subtidal"
"Z_CAPIRCOR",-23.7024,151.121017,1.340970039,"Mud","subtidal"
"Z_CAPIRCOR",-23.66316,151.11641,0.847549021,"Mud","subtidal"
"Z_CAPIRCOR",-23.66804,151.12017,1.053189993,"Mud","subtidal"
"Z_CAPIRCOR",-23.68055,151.1099,1.623370051,"Mud","subtidal"
"Z_CAPIRCOR",-23.67937,151.11105,1.648200035,"Mud","subtidal"
"Z_CAPIRCOR",-23.67846,151.11908,1.032140017,"Mud","subtidal"
"Z_CAPIRCOR",-23.68602,151.11675,0.651104987,"Mud","subtidal"
"Z_CAPIRCOR",-23.70278,151.12023,1.072319984,"Mud","subtidal"
"Z_CAPIRCOR",-23.70346,151.12169,1.206730008,"Mud","subtidal"
"Z_CAPIRCOR",-23.66469,151.12054,0.908580005,"Mud","subtidal"
"Z_CAPIRCOR",-23.70255,151.12014,1.246420026,"Mud","subtidal"
"Z_CAPIRCOR",-23.68061,151.11016,1.78647995,"Mud","subtidal"
"Z_CAPIRCOR",-23.68002,151.11353,1.21784997,"Mud","subtidal"
"Z_CAPIRCOR",-23.68632,151.11656,0.565995991,"Mud","subtidal"
"Z_CAPIRCOR",-23.67885,151.11038,1.384979963,"Mud","subtidal"
"Z_CAPIRCOR",-23.6801,151.10871,1.211410046,"Mud","subtidal"
"Z_CAPIRCOR",-23.70164,151.12152,1.029979944,"Mud","subtidal"
"Z_CAPIRCOR",-23.66455,151.11914,0.777065992,"Mud","subtidal"
"Z_CAPIRCOR",-23.68066,151.10994,1.623370051,"Mud","subtidal"
"Z_CAPIRCOR",-23.67888,151.11056,1.405320048,"Mud","subtidal"
"Z_CAPIRCOR",-23.67984,151.11355,1.102069974,"Mud","subtidal"
"Z_CAPIRCOR",-23.70149,151.11984,1.056380033,"Mud","subtidal"
"Z_CAPIRCOR",-23.66483,151.1185,0.563663006,"Mud","subtidal"
"Z_CAPIRCOR",-23.66617,151.11952,0.824504018,"Mud","subtidal"
"Z_CAPIRCOR",-23.66784,151.11981,1.300600052,"Mud","subtidal"
"Z_CAPIRCOR",-23.66973,151.11994,1.163699985,"Mud","subtidal"
"Z_CAPIRCOR",-23.66813,151.1203,1.053189993,"Mud","subtidal"
"Z_CAPIRCOR",-23.6808,151.11081,2.284100056,"Mud","subtidal"
"Z_CAPIRCOR",-23.67931,151.11171,1.323559999,"Mud","subtidal"
"Z_CAPIRCOR",-23.67999,151.11203,1.478559971,"Mud","subtidal"
"Z_CAPIRCOR",-23.70357,151.12173,1.206730008,"Mud","subtidal"
"Z_CAPIRCOR",-23.67979,151.11501,0.994897008,"Mud","subtidal"
"Z_CAPIRCOR",-23.66441,151.11969,0.822301984,"Mud","subtidal"
"Z_CAPIRCOR",-23.68525,151.11755,0.700501978,"Mud","subtidal"
"Z_CAPIRCOR",-23.66438,151.11916,0.773046017,"Mud","subtidal"
"Z_CAPIRCOR",-23.6679,151.12163,0.956759989,"Mud","subtidal"
"Z_CAPIRCOR",-23.68014,151.11254,1.396540046,"Mud","subtidal"
"Z_CAPIRCOR",-23.67922,151.11051,1.602540016,"Mud","subtidal"
"Z_CAPIRCOR",-23.67927,151.1081,1.017969966,"Mud","subtidal"
"Z_CAPIRCOR",-23.6797,151.11519,0.994897008,"Mud","subtidal"
"Z_CAPIRCOR",-23.70216,151.12085,1.446449995,"Mud","subtidal"
"Z_CAPIRCOR",-23.66472,151.12108,0.873905003,"Mud","subtidal"
"Z_CAPIRCOR",-23.68016,151.1126,1.364930034,"Mud","subtidal"
"Z_CAPIRCOR",-23.67891,151.11248,1.048239946,"Mud","subtidal"
"Z_CAPIRCOR",-23.65691,151.12196,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.65619,151.12223,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72722,151.13431,0.735324979,"Rock","subtidal"
"Z_CAPIRCOR",-23.71736,151.13468,3.71449995,"Mud","subtidal"
"Z_CAPIRCOR",-23.66322,151.12213,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66554,151.12223,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66415,151.12206,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66481,151.12402,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66807,151.12344,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66818,151.12367,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66821,151.12368,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66799,151.12254,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66857,151.12391,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66801,151.12238,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66861,151.12345,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66811,151.12228,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66843,151.12395,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.6683,151.123143,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66903,151.12291,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66911,151.12308,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66909,151.12294,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.6692,151.1233,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.6684,151.12222,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66912,151.12348,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66786,151.12198,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66883,151.12282,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66908,151.12416,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66842,151.12201,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.6692,151.12329,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66957,151.12701,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.6659,151.12336,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66731,151.1252,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66588,151.12368,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66751,151.12521,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.667448,151.12573,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.669332,151.127727,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67137,151.12577,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67062,151.12513,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67119,151.12557,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67085,151.12509,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67143,151.126,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.670795,151.125192,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67157,151.12607,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67156,151.12609,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67204,151.12645,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67198,151.12988,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67019,151.12909,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67329,151.12558,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67338,151.12588,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.6774,151.12641,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67766,151.12632,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67748,151.12628,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67546,151.13189,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.675717,151.125917,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67629,151.12739,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67583,151.12833,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67816,151.12801,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67769,151.1294,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67427,151.12671,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67762,151.12727,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67548,151.12677,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67733,151.12732,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67561,151.1259,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67563,151.12697,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.6774,151.12649,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67744,151.12894,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67446,151.12632,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67833,151.12797,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67435,151.12583,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67619,151.1281,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.678,151.12943,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67623,151.12883,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67551,151.12641,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67789,151.12818,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67464,151.12716,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67605,151.1285,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67518,151.12621,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.6765,151.12732,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67764,151.12656,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67733,151.12878,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67656,151.12839,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67621,151.12692,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67535,151.12781,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67715,151.1278,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67701,151.12749,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67426,151.12664,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67757,151.12935,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67827,151.12754,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67624,151.12719,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67731,151.12651,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.676218,151.12862,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.676533,151.127117,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.677762,151.128015,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67418,151.1268,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67621,151.12863,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67604,151.12661,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67683,151.1261,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67994,151.13462,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.69566,151.13467,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.70166,151.12278,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.701367,151.124083,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.7014,151.12532,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.70167,151.12518,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.70147,151.12482,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.70164,151.13006,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.70148,151.1295,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.703933,151.12355,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.7032,151.12615,4.862609863,"Mud","subtidal"
"Z_CAPIRCOR",-23.70245,151.128117,0.923424006,"Mud","subtidal"
"Z_CAPIRCOR",-23.7025,151.130267,1.014700055,"Mud","subtidal"
"Z_CAPIRCOR",-23.671283,151.129,2.281369925,"Mud","subtidal"
"Z_CAPIRCOR",-23.67454,151.1272,0.984335005,"Mud","subtidal"
"Z_CAPIRCOR",-23.70187,151.12502,0.737622023,"Mud","subtidal"
"Z_CAPIRCOR",-23.70182,151.12834,0,"Mud","subtidal"
"Z_CAPIRCOR",-23.68187,151.13393,1.473309994,"Mud","subtidal"
"Z_CAPIRCOR",-23.67069,151.12838,1.557549953,"Mud","subtidal"
"Z_CAPIRCOR",-23.66605,151.12187,0.94808799,"Mud","subtidal"
"Z_CAPIRCOR",-23.70279,151.12851,0.973326027,"Mud","subtidal"
"Z_CAPIRCOR",-23.7025,151.12436,1.088719964,"Mud","subtidal"
"Z_CAPIRCOR",-23.7041,151.12493,0.852620006,"Mud","subtidal"
"Z_CAPIRCOR",-23.67242,151.1268,1.654260039,"Mud","subtidal"
"Z_CAPIRCOR",-23.67649,151.12903,1.188050032,"Mud","subtidal"
"Z_CAPIRCOR",-23.70314,151.12521,2.011320114,"Mud","subtidal"
"Z_CAPIRCOR",-23.67824,151.12942,1.207739949,"Mud","subtidal"
"Z_CAPIRCOR",-23.70239,151.12274,1.28076005,"Mud","subtidal"
"Z_CAPIRCOR",-23.7032,151.1266,3.62635994,"Mud","subtidal"
"Z_CAPIRCOR",-23.67832,151.13295,0.936474025,"Mud","subtidal"
"Z_CAPIRCOR",-23.68094,151.13391,1.006579995,"Mud","subtidal"
"Z_CAPIRCOR",-23.67249,151.12692,2.360599995,"Mud","subtidal"
"Z_CAPIRCOR",-23.66578,151.1219,0.854701996,"Mud","subtidal"
"Z_CAPIRCOR",-23.66657,151.12446,0.988627017,"Mud","subtidal"
"Z_CAPIRCOR",-23.67743,151.13248,0.902628005,"Mud","subtidal"
"Z_CAPIRCOR",-23.67935,151.13366,1.15763998,"Mud","subtidal"
"Z_CAPIRCOR",-23.68058,151.13347,2.096199989,"Mud","subtidal"
"Z_CAPIRCOR",-23.68263,151.13447,1.166599989,"Mud","subtidal"
"Z_CAPIRCOR",-23.67428,151.12703,0.984335005,"Mud","subtidal"
"Z_CAPIRCOR",-23.67771,151.12962,1.350720048,"Mud","subtidal"
"Z_CAPIRCOR",-23.66902,151.12436,1.003200054,"Mud","subtidal"
"Z_CAPIRCOR",-23.66972,151.1269,0.987747014,"Mud","subtidal"
"Z_CAPIRCOR",-23.70301,151.12783,1.71499002,"Mud","subtidal"
"Z_CAPIRCOR",-23.67241,151.12684,1.654260039,"Mud","subtidal"
"Z_CAPIRCOR",-23.67385,151.1264,1.24052,"Mud","subtidal"
"Z_CAPIRCOR",-23.70205,151.12403,0.958766997,"Mud","subtidal"
"Z_CAPIRCOR",-23.66882,151.12244,1.426540017,"Mud","subtidal"
"Z_CAPIRCOR",-23.67374,151.12626,0.635486007,"Mud","subtidal"
"Z_CAPIRCOR",-23.66625,151.12365,0.80330801,"Mud","subtidal"
"Z_CAPIRCOR",-23.66771,151.1254,1.932510018,"Mud","subtidal"
"Z_CAPIRCOR",-23.67029,151.12806,0.892398,"Mud","subtidal"
"Z_CAPIRCOR",-23.67244,151.12686,1.654260039,"Mud","subtidal"
"Z_CAPIRCOR",-23.67359,151.12617,1.828660011,"Mud","subtidal"
"Z_CAPIRCOR",-23.67737,151.1295,2.367980003,"Mud","subtidal"
"Z_CAPIRCOR",-23.6956,151.13473,0.714546978,"Mud","subtidal"
"Z_CAPIRCOR",-23.67756,151.13264,1.380429983,"Mud","subtidal"
"Z_CAPIRCOR",-23.70283,151.12608,2.914999962,"Mud","subtidal"
"Z_CAPIRCOR",-23.70273,151.1237,1.521860003,"Mud","subtidal"
"Z_CAPIRCOR",-23.66623,151.12336,0.852442026,"Mud","subtidal"
"Z_CAPIRCOR",-23.67552,151.12813,1.048539996,"Mud","subtidal"
"Z_CAPIRCOR",-23.70245,151.12847,0.931487978,"Mud","subtidal"
"Z_CAPIRCOR",-23.674393,151.126913,0.900541008,"Mud","subtidal"
"Z_CAPIRCOR",-23.678217,151.132928,1.214779973,"Mud","subtidal"
"Z_CAPIRCOR",-23.70189,151.12928,0.541562974,"Mud","subtidal"
"Z_CAPIRCOR",-23.70412,151.12507,0.852620006,"Mud","subtidal"
"Z_CAPIRCOR",-23.67059,151.12108,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67075,151.12135,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67744,151.12112,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67749,151.12107,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.68291,151.10971,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.68247,151.10926,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.68372,151.12119,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.68419,151.11952,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.682867,151.115567,1.863790035,"Mud","subtidal"
"Z_CAPIRCOR",-23.683267,151.116983,1.087689996,"Mud","subtidal"
"Z_CAPIRCOR",-23.6809,151.118617,1.499289989,"Mud","subtidal"
"Z_CAPIRCOR",-23.680433,151.120717,1.059440017,"Mud","subtidal"
"Z_CAPIRCOR",-23.68079,151.11435,1.585630059,"Mud","subtidal"
"Z_CAPIRCOR",-23.68347,151.11404,1.026049972,"Mud","subtidal"
"Z_CAPIRCOR",-23.6809,151.11853,1.102830052,"Mud","subtidal"
"Z_CAPIRCOR",-23.6787,151.12115,1.07833004,"Mud","subtidal"
"Z_CAPIRCOR",-23.68384,151.11992,1.906280041,"Mud","subtidal"
"Z_CAPIRCOR",-23.68114,151.11167,1.110350013,"Mud","subtidal"
"Z_CAPIRCOR",-23.68249,151.1139,1.343700051,"Mud","subtidal"
"Z_CAPIRCOR",-23.68265,151.11621,1.937940001,"Mud","subtidal"
"Z_CAPIRCOR",-23.68278,151.11247,0.878517985,"Mud","subtidal"
"Z_CAPIRCOR",-23.68085,151.11554,2.44987011,"Mud","subtidal"
"Z_CAPIRCOR",-23.68385,151.11499,0.955671012,"Mud","subtidal"
"Z_CAPIRCOR",-23.68039,151.11865,0.874077022,"Mud","subtidal"
"Z_CAPIRCOR",-23.68102,151.11815,1.48732996,"Mud","subtidal"
"Z_CAPIRCOR",-23.68101,151.11692,1.995300055,"Mud","subtidal"
"Z_CAPIRCOR",-23.68128,151.11184,0.830778003,"Mud","subtidal"
"Z_CAPIRCOR",-23.68064,151.11648,1.224339962,"Mud","subtidal"
"Z_CAPIRCOR",-23.68012,151.11974,1.055150032,"Mud","subtidal"
"Z_CAPIRCOR",-23.67786,151.1213,0.780413985,"Mud","subtidal"
"Z_CAPIRCOR",-23.66749,151.11699,1.115270019,"Mud","subtidal"
"Z_CAPIRCOR",-23.68105,151.11963,1.384189963,"Mud","subtidal"
"Z_CAPIRCOR",-23.68113,151.11857,1.499289989,"Mud","subtidal"
"Z_CAPIRCOR",-23.66729,151.11673,1.299100041,"Sand","subtidal"
"Z_CAPIRCOR",-23.6811,151.11108,1.984599948,"Mud","subtidal"
"Z_CAPIRCOR",-23.68033,151.11752,1.43129003,"Mud","subtidal"
"Z_CAPIRCOR",-23.68082,151.11903,1.098140001,"Mud","subtidal"
"Z_CAPIRCOR",-23.68095,151.12095,1.587679982,"Mud","subtidal"
"Z_CAPIRCOR",-23.66514,151.11849,0.841337979,"Mud","subtidal"
"Z_CAPIRCOR",-23.68208,151.11292,0.800718009,"Mud","subtidal"
"Z_CAPIRCOR",-23.68103,151.11765,2.076950073,"Mud","subtidal"
"Z_CAPIRCOR",-23.68095,151.11564,2.356470108,"Mud","subtidal"
"Z_CAPIRCOR",-23.68103,151.11976,1.681620002,"Mud","subtidal"
"Z_CAPIRCOR",-23.66798,151.11736,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66917,151.11922,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.7082,151.12995,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.70846,151.12971,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.70844,151.1297,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.70862,151.12871,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67129,151.12204,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67146,151.12221,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.671732,151.122397,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66974,151.12398,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67046,151.12488,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.6703,151.12456,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66968,151.12381,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66989,151.12442,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67065,151.12485,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67037,151.12493,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67045,151.1247,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.669412,151.123487,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.66978,151.12393,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67215,151.12224,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67273,151.12518,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.6726,151.12473,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.6726,151.12471,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.672708,151.124855,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67494,151.12249,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67413,151.12335,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67203,151.12246,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67283,151.12324,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67208,151.12259,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67496,151.12447,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67265,151.1227,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67272,151.12316,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67218,151.1225,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67199,151.12271,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67226,151.12298,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67315,151.12262,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67641,151.12564,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67392,151.12258,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67653,151.12315,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67392,151.12248,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67671,151.12324,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67367,151.12251,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67517,151.12269,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67507,151.12268,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67378,151.12254,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67392,151.12251,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.6749,151.12264,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.673555,151.122487,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67907,151.12412,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67903,151.12363,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67845,151.12375,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.67962,151.12434,0,"Mud","intertidal"
